name	source	ensembl_gene	ensembl_source
ASMPATCHT00000004857	Ensembl.Transcripts:336136[0];Ensembl.Transcripts:983880[0>2];Ensembl:114756[1];Ensembl:114756[1>0]	ENSG00000049541	SCENIC:1782[0];HGNC.Current:28201[1];HGNC.Current:28201[1>0];Ensembl.HGNC:114769[3>0]
ASMPATCHT00000004875	Ensembl.Transcripts:336153[0];Ensembl.Transcripts:991364[0>2];Ensembl:250183[1];Ensembl:250183[1>0]	ENSG00000171634	Toronto:1574[1];Ensembl:250176[0]
ASMPATCHT00000004919	Ensembl.Transcripts:336192[0];Ensembl.Transcripts:988151[0>2];Ensembl:114745[1];Ensembl:114745[1>0]	ENSG00000049541	SCENIC:1782[0];HGNC.Current:28201[1];HGNC.Current:28201[1>0];Ensembl.HGNC:114769[3>0]
ASMPATCHT00000004930	Ensembl.Transcripts:336203[0];Ensembl.Transcripts:988867[0>2];Ensembl:202034[1];Ensembl:202034[1>0]	ENSG00000009950	Toronto:87[1];Ensembl:202027[0]
ASMPATCHT00000004957	Ensembl.Transcripts:336226[0];Ensembl.Transcripts:336226[0>2];Ensembl:51968[1];Ensembl:51968[1>0]	ENSG00000234616	Toronto:968[1];Ensembl:51965[0]
ASMPATCHT00000004959	Ensembl.Transcripts:336228[0];Ensembl.Transcripts:336228[0>2];Ensembl:176963[1];Ensembl:176963[1>0]	ENSG00000263001	Toronto:1122[1];Ensembl:176959[0]
ASMPATCHT00000005023	Ensembl.Transcripts:336284[0];Ensembl.Transcripts:983903[0>2];Ensembl:202036[1];Ensembl:202036[1>0]	ENSG00000009950	Toronto:87[1];Ensembl:202027[0]
ASMPATCHT00000005094	Ensembl.Transcripts:336343[0];Ensembl.Transcripts:986465[0>2];Ensembl:157325[1];Ensembl:157325[1>0]	ENSG00000006704	Toronto:1123[1];Ensembl:157320[0]
ASMPATCHT00000005103	Ensembl.Transcripts:336352[0];Ensembl.Transcripts:994951[0>2];Ensembl:114748[1];Ensembl:114748[1>0]	ENSG00000049541	SCENIC:1782[0];HGNC.Current:28201[1];HGNC.Current:28201[1>0];Ensembl.HGNC:114769[3>0]
ASMPATCHT00000005138	Ensembl.Transcripts:336383[0];Ensembl.Transcripts:989609[0>2];Ensembl:157323[1];Ensembl:157323[1>0]	ENSG00000006704	Toronto:1123[1];Ensembl:157320[0]
ASMPATCHT00000005278	Ensembl.Transcripts:336508[0];Ensembl.Transcripts:982441[0>2];Ensembl:114754[1];Ensembl:114754[1>0]	ENSG00000049541	SCENIC:1782[0];HGNC.Current:28201[1];HGNC.Current:28201[1>0];Ensembl.HGNC:114769[3>0]
ASMPATCHT00000005313	Ensembl.Transcripts:336534[0];Ensembl.Transcripts:982306[0>2];Ensembl:202027[1];Ensembl:202027[1>0]	ENSG00000009950	Toronto:87[1];Ensembl:202027[0]
ASMPATCHT00000005348	Ensembl.Transcripts:336564[0];Ensembl.Transcripts:994071[0>2];Ensembl:202035[1];Ensembl:202035[1>0]	ENSG00000009950	Toronto:87[1];Ensembl:202027[0]
ASMPATCHT00000005385	Ensembl.Transcripts:336600[0];Ensembl.Transcripts:991970[0>2];Ensembl:202032[1];Ensembl:202032[1>0]	ENSG00000009950	Toronto:87[1];Ensembl:202027[0]
ASMPATCHT00000005405	Ensembl.Transcripts:336617[0];Ensembl.Transcripts:993623[0>2];Ensembl:96494[1];Ensembl:96494[1>0]	ENSG00000177679	SCENIC:1815[0];HGNC.Current:37559[1];HGNC.Current:37559[1>0];Ensembl.HGNC:96517[3>0]
ENST00000000442	Ensembl:123842[1];Ensembl:123842[1>0]	ENSG00000173153	Toronto:1435[1];Ensembl:123840[0]
ENST00000005082	Ensembl:72190[1];Ensembl:72190[1>0]	ENSG00000005801	Toronto:472[1];Ensembl:72183[0]
ENST00000006015	Ensembl:149301[1];Ensembl:149301[1>0]	ENSG00000005073	Toronto:1214[1];Ensembl:149301[0]
ENST00000007699	Ensembl:177543[1];Ensembl:177543[1>0]	ENSG00000006047	Toronto:982[1];Ensembl:177541[0]
ENST00000008391	Ensembl:64503[1];Ensembl:64503[1>0]	ENSG00000008197	Toronto:5[1];Ensembl:64503[0]
ENST00000012134	Ensembl:193656[1];Ensembl:193656[1>0]	ENSG00000010818	Toronto:251[1];Ensembl:193656[0]
ENST00000012443	Ensembl:204853[1];Ensembl:204853[1>0]	ENSG00000011485	SCENIC:1758[0];HGNC.Current:26654[1];HGNC.Current:26654[1>0];Ensembl.HGNC:204877[3>0]
ENST00000013034	Ensembl:111124[1];Ensembl:111124[1>0]	ENSG00000239672	SCENIC:1177[0];HGNC.Current:22857[1];HGNC.Current:22857[1>0];Ensembl.HGNC:111141[3>0]
ENST00000020945	Ensembl:38680[1];Ensembl:38680[1>0]	ENSG00000019549	Toronto:329[1];Ensembl:38680[0]
ENST00000040584	Ensembl:235067[1];Ensembl:235067[1>0]	ENSG00000037965	Toronto:1240[1];Ensembl:235067[0]
ENST00000054650	Ensembl:258296[1];Ensembl:258296[1>0]	ENSG00000041988	Toronto:1565[1];Ensembl:258296[0]
ENST00000054666	Ensembl:269322[1];Ensembl:269322[1>0]	ENSG00000049245	SCENIC:1861[0];HGNC.Current:41942[1];HGNC.Current:41942[1>0];Ensembl.HGNC:269370[3>0]
ENST00000055077	Ensembl:114746[1];Ensembl:114746[1>0]	ENSG00000049541	SCENIC:1782[0];HGNC.Current:28201[1];HGNC.Current:28201[1>0];Ensembl.HGNC:114769[3>0]
ENST00000056233	Ensembl:107902[1];Ensembl:107902[1>0]	ENSG00000050344	Toronto:198[1];Ensembl:107902[0]
ENST00000078445	Ensembl:173369[1];Ensembl:173369[1>0]	ENSG00000060566	Toronto:172[1];Ensembl:173369[0]
ENST00000086933	Ensembl:38747[1];Ensembl:38747[1>0]	ENSG00000063515	Toronto:1198[1];Ensembl:38747[0]
ENST00000155093	Ensembl:1124[1];Ensembl:1124[1>0]	ENSG00000067646	Toronto:412[1];Ensembl:1123[0]
ENST00000155926	Ensembl:217234[1];Ensembl:217234[1>0]	ENSG00000071575	SCENIC:1844[0];HGNC.Current:40315[1];HGNC.Current:40315[1>0];Ensembl.HGNC:217258[3>0]
ENST00000156825	Ensembl:84338[1];Ensembl:84338[1>0]	ENSG00000071655	Toronto:1401[1];Ensembl:84338[0]
ENST00000158322	Ensembl.Transcripts:339124[0];Ensembl.Transcripts:339134[0>2];Ensembl:272691[1];Ensembl:272691[1>0]	ENSG00000157933	Toronto:1625[1];Ensembl:272690[0]
ENST00000159111	Ensembl:26348[1];Ensembl:26348[1>0]	ENSG00000127663	SCENIC:1680[0];HGNC.Current:13946[1];HGNC.Current:13946[1>0];Ensembl.HGNC:26371[3>0]
ENST00000160740	Ensembl:158412[1];Ensembl:158412[1>0]	ENSG00000079432	Toronto:1127[1];Ensembl:158409[0]
ENST00000160827	Ensembl:164965[1];Ensembl:164965[1>0]	ENSG00000079616	SCENIC:1687[0];HGNC.Current:14059[1];HGNC.Current:14059[1>0];Ensembl.HGNC:164972[3>0]
ENST00000162391	Ensembl:230669[1];Ensembl:230669[1>0]	ENSG00000065970	Toronto:1081[1];Ensembl:230669[0]
ENST00000164227	Ensembl:228475[1];Ensembl:228475[1>0]	ENSG00000069399	SCENIC:1253[0];HGNC.Current:2330[1];HGNC.Current:2330[1>0];Ensembl.HGNC:228497[3>0]
ENST00000173785	Ensembl:9727[1];Ensembl:9727[1>0]	ENSG00000067082	Toronto:278[1];Ensembl:9725[0]
ENST00000174618	Ensembl:105083[1];Ensembl:105083[1>0]	ENSG00000070444	Toronto:88[1];Ensembl:105083[0]
ENST00000175756	Ensembl:68771[1];Ensembl:68771[1>0]	ENSG00000072135	SCENIC:1310[0];HGNC.Current:2375[1];HGNC.Current:27372[8>1];HGNC.Current:27372[1];HGNC.Current:27372[1>0];Ensembl.HGNC:68795[3>0]
ENST00000177694	Ensembl:123874[1];Ensembl:123874[1>0]	ENSG00000073861	Toronto:1546[1];Ensembl:123874[0]
ENST00000187879	Ensembl:53667[1];Ensembl:53667[1>0]	ENSG00000159885	Toronto:490[1];Ensembl:53665[0]
ENST00000188403	Ensembl:69919[1];Ensembl:69919[1>0]	ENSG00000012504	Toronto:1444[1];Ensembl:69910[0]
ENST00000189444	Ensembl:139252[1];Ensembl:139252[1>0]	ENSG00000077150	Toronto:1495[1];Ensembl:139248[0]
ENST00000190165	Ensembl:48022[1];Ensembl:48022[1>0]	ENSG00000064218	Toronto:1006[1];Ensembl:48022[0]
ENST00000190983	Ensembl:103613[1];Ensembl:103613[1>0]	ENSG00000064205	SCENIC:1863[0];HGNC.Current:3771[10];HGNC.Current:3771[10>1];HGNC.Current:3771[1];HGNC.Current:3771[1>0];Ensembl.HGNC:103634[3>0]
ENST00000196482	Ensembl:222221[1];Ensembl:222221[1>0]	ENSG00000083812	Toronto:553[1];Ensembl:222220[0]
ENST00000196489	Ensembl:88085[1];Ensembl:88085[1>0]	ENSG00000083817	Toronto:601[1];Ensembl:88085[0]
ENST00000199814	Ensembl:262843[1];Ensembl:262843[1>0]	ENSG00000086589	SCENIC:1776[0];HGNC.Current:27942[1];HGNC.Current:27942[1>0];Ensembl.HGNC:262867[3>0]
ENST00000201031	Ensembl:13931[1];Ensembl:13931[1>0]	ENSG00000087510	Toronto:4[1];Ensembl:13931[0]
ENST00000202773	Ensembl:214736[1];Ensembl:214736[1>0]	ENSG00000089009	SCENIC:1789[0];HGNC.Current:32242[1];HGNC.Current:32242[1>0];Ensembl.HGNC:214760[3>0]
ENST00000204517	Ensembl:49989[1];Ensembl:49989[1>0]	ENSG00000090447	Toronto:139[1];Ensembl:49988[0]
ENST00000206020	Ensembl:208655[1];Ensembl:208655[1>0]	ENSG00000091640	SCENIC:1810[0];HGNC.Current:37193[1];HGNC.Current:37193[1>0];Ensembl.HGNC:208678[3>0]
ENST00000206249	Ensembl:157752[1];Ensembl:157752[1>0]	ENSG00000091831	Toronto:1433[1];Ensembl:157748[0]
ENST00000206513	Ensembl:171101[1];Ensembl:171101[1>0]	ENSG00000092067	Toronto:166[1];Ensembl:171100[0]
ENST00000207157	Ensembl:88808[1];Ensembl:88808[1>0]	ENSG00000092607	Toronto:1541[1];Ensembl:88808[0]
ENST00000211377	Ensembl:132546[1];Ensembl:132546[1>0]	ENSG00000236011	SCENIC:1636[0];HGNC.Current:10632[1];HGNC.Current:10632[1>0];Ensembl.HGNC:132570[3>0]
ENST00000211936	Ensembl:159220[1];Ensembl:159220[1>0]	ENSG00000096654	Toronto:469[1];Ensembl:159220[0]
ENST00000215057	Ensembl:55973[1];Ensembl:55973[1>0]	ENSG00000099326	Toronto:291[1];Ensembl:55971[0]
ENST00000215742	Ensembl:44195[1];Ensembl:44195[1>0]	ENSG00000184436	Toronto:1569[1];Ensembl:44194[0]
ENST00000215832	Ensembl:8838[1];Ensembl:8838[1>0]	ENSG00000100030	SCENIC:1700[0];HGNC.Current:18058[1];HGNC.Current:18058[1>0];Ensembl.HGNC:8838[3>0]
ENST00000215882	Ensembl:38753[1];Ensembl:38753[1>0]	ENSG00000100075	SCENIC:1499[0];HGNC.Current:4743[1];HGNC.Current:35754[8>1];HGNC.Current:35754[1];HGNC.Current:35754[1>0];Ensembl.HGNC:38777[3>0]
ENST00000215919	Ensembl:109125[1];Ensembl:109125[1>0]	ENSG00000100105	Toronto:950[1];Ensembl:109120[0]
ENST00000216024	Ensembl:52558[1];Ensembl:52558[1>0]	ENSG00000100206	SCENIC:1257[0];HGNC.Current:6754[1];HGNC.Current:6754[1>0];Ensembl.HGNC:52582[3>0]
ENST00000216037	Ensembl:102301[1];Ensembl:102301[1>0]	ENSG00000100219	Toronto:202[1];Ensembl:102301[0]
ENST00000216044	Ensembl:67314[1];Ensembl:67314[1>0]	ENSG00000100226	SCENIC:1640[0];HGNC.Current:11052[1];HGNC.Current:11052[1>0];Ensembl.HGNC:67337[3>0]
ENST00000216106	Ensembl:24173[1];Ensembl:24173[1>0]	ENSG00000100281	SCENIC:1097[0];HGNC.Current:11941[1];HGNC.Current:11941[1>0];Ensembl.HGNC:24194[3>0]
ENST00000216133	Ensembl:5335[1];Ensembl:5335[1>0]	ENSG00000100307	SCENIC:1581[0];HGNC.Current:3547[1];HGNC.Current:3547[1>0];Ensembl.HGNC:5334[3>0]
ENST00000216268	Ensembl:5766[1];Ensembl:5766[1>0]	ENSG00000100426	Toronto:36[1];Ensembl:5766[0]
ENST00000216513	Ensembl:11325[1];Ensembl:11325[1>0]	ENSG00000100625	Toronto:1331[1];Ensembl:11325[0]
ENST00000216714	Ensembl:49821[1];Ensembl:49821[1>0]	ENSG00000100823	SCENIC:1472[0];HGNC.Current:1295[1];HGNC.Current:1295[1>0];Ensembl.HGNC:49838[3>0]
ENST00000216780	Ensembl:59913[1];Ensembl:59913[1>0]	ENSG00000100889	SCENIC:1737[0];HGNC.Current:25045[1];HGNC.Current:25045[1>0];Ensembl.HGNC:59929[3>0]
ENST00000216923	Ensembl:12903[1];Ensembl:12903[1>0]	ENSG00000020256	Toronto:402[1];Ensembl:12893[0]
ENST00000217026	Ensembl:20962[1];Ensembl:20962[1>0]	ENSG00000101057	Toronto:1419[1];Ensembl:20961[0]
ENST00000217086	Ensembl:13125[1];Ensembl:13125[1>0]	ENSG00000101115	Toronto:324[1];Ensembl:13125[0]
ENST00000217162	Ensembl:46287[1];Ensembl:46287[1>0]	ENSG00000101190	Toronto:138[1];Ensembl:46286[0]
ENST00000217233	Ensembl:145318[1];Ensembl:145318[1>0]	ENSG00000101255	SCENIC:1845[0];HGNC.Current:40316[1];HGNC.Current:40316[1>0];Ensembl.HGNC:145340[3>0]
ENST00000217800	Ensembl:67592[1];Ensembl:67592[1>0]	ENSG00000101751	SCENIC:1752[0];HGNC.Current:26214[1];HGNC.Current:26214[1>0];Ensembl.HGNC:67610[3>0]
ENST00000217893	Ensembl:235166[1];Ensembl:235166[1>0]	ENSG00000273841	SCENIC:1206[0];HGNC.Current:38222[1];HGNC.Current:38222[1>0];Ensembl.HGNC:235184[3>0]
ENST00000217999	Ensembl:149099[1];Ensembl:149099[1>0]	ENSG00000101883	Toronto:1322[1];Ensembl:149099[0]
ENST00000218224	Ensembl:109262[1];Ensembl:109262[1>0]	ENSG00000102103	SCENIC:1187[0];HGNC.Current:26670[1];HGNC.Current:26670[1>0];Ensembl.HGNC:109280[3>0]
ENST00000219069	Ensembl:210281[1];Ensembl:210281[1>0]	ENSG00000006194	Toronto:516[1];Ensembl:210277[0]
ENST00000219091	Ensembl:101320[1];Ensembl:101320[1>0]	ENSG00000122386	Toronto:478[1];Ensembl:101319[0]
ENST00000219478	Ensembl:17805[1];Ensembl:17805[1>0]	ENSG00000103199	Toronto:656[1];Ensembl:17805[0]
ENST00000219548	Ensembl:193286[1];Ensembl:193286[1>0]	ENSG00000103266	SCENIC:1819[0];HGNC.Current:37894[1];HGNC.Current:37894[1>0];Ensembl.HGNC:193309[3>0]
ENST00000219782	Ensembl:210117[1];Ensembl:210117[1>0]	ENSG00000103495	Toronto:285[1];Ensembl:210116[0]
ENST00000219905	Ensembl:168120[1];Ensembl:168120[1>0]	ENSG00000174197	Toronto:1536[1];Ensembl:168114[0]
ENST00000220429	Ensembl:100566[1];Ensembl:100566[1>0]	ENSG00000104064	SCENIC:1288[0];HGNC.Current:9848[1];HGNC.Current:9848[1>0];Ensembl.HGNC:100589[3>0]
ENST00000220659	Ensembl:196978[1];Ensembl:196978[1>0]	ENSG00000104221	Toronto:1575[1];Ensembl:196977[0]
ENST00000220888	Ensembl:72278[1];Ensembl:72278[1>0]	ENSG00000104447	Toronto:1112[1];Ensembl:72277[0]
ENST00000220931	Ensembl:42949[1];Ensembl:42949[1>0]	ENSG00000104490	SCENIC:1176[0];HGNC.Current:22310[1];HGNC.Current:22310[1>0];Ensembl.HGNC:42973[3>0]
ENST00000221232	Ensembl:217054[1];Ensembl:217054[1>0]	ENSG00000088038	SCENIC:1307[0];HGNC.Current:5088[1];HGNC.Current:5088[1>0];Ensembl.HGNC:217075[3>0]
ENST00000221315	Ensembl:220187[1];Ensembl:220187[1>0]	ENSG00000256087	Toronto:614[1];Ensembl:220187[0]
ENST00000221327	Ensembl:228048[1];Ensembl:228048[1>0]	ENSG00000167384	Toronto:466[1];Ensembl:228048[0]
ENST00000221355	Ensembl:85460[1];Ensembl:85460[1>0]	ENSG00000128000	Toronto:864[1];Ensembl:85459[0]
ENST00000221448	Ensembl:108401[1];Ensembl:108401[1>0]	ENSG00000104852	SCENIC:1806[0];HGNC.Current:36905[1];HGNC.Current:36905[1>0];Ensembl.HGNC:108422[3>0]
ENST00000221452	Ensembl:215413[1];Ensembl:215413[1>0]	ENSG00000104856	Toronto:1498[1];Ensembl:215411[0]
ENST00000221504	Ensembl:145770[1];Ensembl:145770[1>0]	ENSG00000104907	SCENIC:1213[0];HGNC.Current:40547[1];HGNC.Current:40547[1>0];Ensembl.HGNC:145793[3>0]
ENST00000221573	Ensembl:223011[1];Ensembl:223011[1>0]	ENSG00000104976	Toronto:1629[1];Ensembl:223011[0]
ENST00000221665	Ensembl:82584[1];Ensembl:82584[1>0]	ENSG00000179943	Toronto:235[1];Ensembl:82584[0]
ENST00000221735	Ensembl:183646[1];Ensembl:183646[1>0]	ENSG00000105136	Toronto:604[1];Ensembl:183634[0]
ENST00000221996	Ensembl:208757[1];Ensembl:208757[1>0]	ENSG00000105392	Toronto:1172[1];Ensembl:208754[0]
ENST00000222122	Ensembl:100173[1];Ensembl:100173[1>0]	ENSG00000105516	Toronto:178[1];Ensembl:100173[0]
ENST00000222305	Ensembl:206856[1];Ensembl:206856[1>0]	ENSG00000105698	Toronto:146[1];Ensembl:206856[0]
ENST00000222329	Ensembl:245147[1];Ensembl:245147[1>0]	ENSG00000105722	Toronto:1034[1];Ensembl:245146[0]
ENST00000222339	Ensembl:130655[1];Ensembl:130655[1>0]	ENSG00000105732	Toronto:713[1];Ensembl:130655[0]
ENST00000222574	Ensembl:80663[1];Ensembl:80663[1>0]	ENSG00000105856	Toronto:1128[1];Ensembl:80660[0]
ENST00000222584	Ensembl:22698[1];Ensembl:22698[1>0]	ENSG00000105866	Toronto:334[1];Ensembl:22698[0]
ENST00000222718	Ensembl:149105[1];Ensembl:149105[1>0]	ENSG00000105996	Toronto:1216[1];Ensembl:149105[0]
ENST00000222726	Ensembl:149202[1];Ensembl:149202[1>0]	ENSG00000106004	Toronto:1219[1];Ensembl:149202[0]
ENST00000222728	Ensembl:149236[1];Ensembl:149236[1>0]	ENSG00000106006	Toronto:1220[1];Ensembl:149236[0]
ENST00000222761	Ensembl:149466[1];Ensembl:149466[1>0]	ENSG00000106038	Toronto:1193[1];Ensembl:149466[0]
ENST00000223190	Ensembl:202533[1];Ensembl:202533[1>0]	ENSG00000106459	Toronto:1607[1];Ensembl:202530[0]
ENST00000223357	Ensembl:104434[1];Ensembl:104434[1>0]	ENSG00000106624	Toronto:1572[1];Ensembl:104434[0]
ENST00000223361	Ensembl:189424[1];Ensembl:189424[1>0]	ENSG00000106628	SCENIC:1749[0];HGNC.Current:26196[1];HGNC.Current:26196[1>0];Ensembl.HGNC:189434[3>0]
ENST00000223428	Ensembl:96202[1];Ensembl:96202[1>0]	ENSG00000081386	Toronto:662[1];Ensembl:96202[0]
ENST00000223459	Ensembl:140854[1];Ensembl:140854[1>0]	ENSG00000229809	Toronto:795[1];Ensembl:140854[0]
ENST00000223791	Ensembl:148730[1];Ensembl:148730[1>0]	ENSG00000106948	Toronto:16[1];Ensembl:148726[0]
ENST00000225298	Ensembl:52788[1];Ensembl:52788[1>0]	ENSG00000011260	SCENIC:1860[0];HGNC.Current:41922[1];HGNC.Current:41922[1>0];Ensembl.HGNC:52812[3>0]
ENST00000225648	Ensembl:245096[1];Ensembl:245096[1>0]	ENSG00000108511	Toronto:1229[1];Ensembl:245096[0]
ENST00000225823	Ensembl:137295[1];Ensembl:137295[1>0]	ENSG00000108684	SCENIC:1535[0];HGNC.Current:2542[1];HGNC.Current:1767[8>1];HGNC.Current:1767[1];HGNC.Current:1767[1>0];Ensembl.HGNC:137319[3>0]
ENST00000226067	Ensembl:252311[1];Ensembl:252311[1>0]	ENSG00000108924	Toronto:184[1];Ensembl:252311[0]
ENST00000226247	Ensembl:220716[1];Ensembl:220716[1>0]	ENSG00000109101	Toronto:1088[1];Ensembl:220714[0]
ENST00000226328	Ensembl:69088[1];Ensembl:69088[1>0]	ENSG00000018189	SCENIC:1794[0];HGNC.Current:34442[1];HGNC.Current:34442[1>0];Ensembl.HGNC:69108[3>0]
